29,-3.1909168438589823,55.943523158824135,40,-3.1906870305260466,55.94371599510704,null
30,-3.1906870305260466,55.94371599510704,40,-3.190457217193111,55.94390883138995,null
31,-3.190457217193111,55.94390883138995,40,-3.1902274038601752,55.944101667672854,null
32,-3.1902274038601752,55.944101667672854,30,-3.1899675962390397,55.94425166767285,null
33,-3.1899675962390397,55.94425166767285,40,-3.189737782906104,55.94444450395576,null
34,-3.189737782906104,55.94444450395576,30,-3.1894779752849685,55.944594503955756,null
35,-3.1894779752849685,55.944594503955756,40,-3.1892481619520328,55.94478734023866,null
36,-3.1892481619520328,55.94478734023866,30,-3.1889883543308972,55.94493734023866,null
37,-3.1889883543308972,55.94493734023866,40,-3.1887585409979615,55.945130176521566,rooms.lamp.teach
38,-3.1887585409979615,55.945130176521566,100,-3.1888106354512615,55.94542561884747,shady.soft.phones
39,-3.1888106354512615,55.94542561884747,10,-3.1885151931253577,55.945477713300775,null
40,-3.1885151931253577,55.945477713300775,10,-3.188219750799454,55.94552980775408,skills.less.herb
41,-3.188219750799454,55.94552980775408,30,-3.1879599431783183,55.945679807754075,null
42,-3.1879599431783183,55.945679807754075,30,-3.187700135557183,55.94582980775407,null
43,-3.187700135557183,55.94582980775407,20,-3.187418227770947,55.945932413797074,slips.mass.baking
44,-3.187418227770947,55.945932413797074,320,-3.1871884144380114,55.94573957751417,null
45,-3.1871884144380114,55.94573957751417,310,-3.1869955781551056,55.94550976418123,spent.spoon.bolt
46,-3.1869955781551056,55.94550976418123,30,-3.18673577053397,55.94565976418123,hidden.handle.softly
47,-3.18673577053397,55.94565976418123,290,-3.1866331644909724,55.94537785639499,null
48,-3.1866331644909724,55.94537785639499,290,-3.186530558447975,55.94509594860875,null
49,-3.186530558447975,55.94509594860875,290,-3.1864279524049772,55.944814040822514,rated.fired.crowds
50,-3.1864279524049772,55.944814040822514,210,-3.1866877600261128,55.944664040822516,artist.gets.react
51,-3.1866877600261128,55.944664040822516,350,-3.186392317700209,55.944611946369214,null
52,-3.186392317700209,55.944611946369214,320,-3.186162504367273,55.94441911008631,null
53,-3.186162504367273,55.94441911008631,330,-3.1859026967461377,55.94426911008631,null
54,-3.1859026967461377,55.94426911008631,320,-3.185672883413202,55.944076273803404,manliness.poem.cliff
55,-3.185672883413202,55.944076273803404,250,-3.1857754894561996,55.943794366017165,null
56,-3.1857754894561996,55.943794366017165,260,-3.1858275839094996,55.94349892369126,record.sofa.sock
57,-3.1858275839094996,55.94349892369126,300,-3.1856775839094995,55.943239116070124,toned.deflection.bland
58,-3.1856775839094995,55.943239116070124,290,-3.185574977866502,55.942957208283886,dent.shins.cycle
59,-3.185574977866502,55.942957208283886,20,-3.185293070080266,55.94305981432689,null
60,-3.185293070080266,55.94305981432689,10,-3.1849976277543623,55.94311190878019,null
61,-3.1849976277543623,55.94311190878019,20,-3.1847157199681266,55.94321451482319,brings.remedy.latter
62,-3.1847157199681266,55.94321451482319,130,-3.1849085562510324,55.943444328156126,null
63,-3.1849085562510324,55.943444328156126,130,-3.185101392533938,55.94367414148906,hello.love.keys
64,-3.185101392533938,55.94367414148906,100,-3.185153486987238,55.94396958381497,null
65,-3.185153486987238,55.94396958381497,100,-3.1852055814405382,55.944265026140876,null
66,-3.1852055814405382,55.944265026140876,100,-3.1852576758938382,55.94456046846678,acid.chair.butter
67,-3.1852576758938382,55.94456046846678,30,-3.1849978682727027,55.94471046846678,null
68,-3.1849978682727027,55.94471046846678,20,-3.184715960486467,55.94481307450978,null
69,-3.184715960486467,55.94481307450978,30,-3.1844561528653315,55.94496307450978,sports.topic.clocks
70,-3.1844561528653315,55.94496307450978,120,-3.1846061528653316,55.94522288213091,null
71,-3.1846061528653316,55.94522288213091,120,-3.1847561528653316,55.94548268975205,null
72,-3.1847561528653316,55.94548268975205,130,-3.1849489891482374,55.945712503084984,rider.aura.bulb
73,-3.1849489891482374,55.945712503084984,130,-3.185141825431143,55.94594231641792,null
74,-3.185141825431143,55.94594231641792,130,-3.185334661714049,55.946172129750856,prime.rent.silk
75,-3.185334661714049,55.946172129750856,220,-3.1855644750469847,55.94597929346795,null
76,-3.1855644750469847,55.94597929346795,220,-3.1857942883799204,55.945786457185044,null
77,-3.1857942883799204,55.945786457185044,210,-3.186054096001056,55.945636457185046,null
78,-3.186054096001056,55.945636457185046,220,-3.1862839093339916,55.94544362090214,null
79,-3.1862839093339916,55.94544362090214,210,-3.186543716955127,55.94529362090214,null
80,-3.186543716955127,55.94529362090214,190,-3.186839159281031,55.94524152644884,null
81,-3.186839159281031,55.94524152644884,0,-3.186539159281031,55.94524152644884,null
82,-3.186539159281031,55.94524152644884,170,-3.1868346016069347,55.94529362090214,null
83,-3.1868346016069347,55.94529362090214,300,-3.1866846016069346,55.94503381328101,null
84,-3.1866846016069346,55.94503381328101,130,-3.1868774378898403,55.945263626613944,null
85,-3.1868774378898403,55.945263626613944,0,-3.18657743788984,55.945263626613944,null
86,-3.18657743788984,55.945263626613944,260,-3.18662953234314,55.94496818428804,null
87,-3.18662953234314,55.94496818428804,130,-3.186822368626046,55.94519799762097,null
88,-3.186822368626046,55.94519799762097,0,-3.1865223686260458,55.94519799762097,null
89,-3.1865223686260458,55.94519799762097,170,-3.1868178109519496,55.945250092074275,null
90,-3.1868178109519496,55.945250092074275,0,-3.1865178109519494,55.945250092074275,null
91,-3.1865178109519494,55.945250092074275,190,-3.1868132532778533,55.94519799762097,null
92,-3.1868132532778533,55.94519799762097,0,-3.186513253277853,55.94519799762097,null
93,-3.186513253277853,55.94519799762097,260,-3.186565347731153,55.944902555295066,null
94,-3.186565347731153,55.944902555295066,270,-3.186565347731153,55.94460255529506,null
95,-3.186565347731153,55.94460255529506,190,-3.186860790057057,55.94455046084176,null
96,-3.186860790057057,55.94455046084176,190,-3.1871562323829608,55.94449836638846,null
97,-3.1871562323829608,55.94449836638846,190,-3.1874516747088646,55.944446271935156,null
